Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDP08,2927.8395455347195,OUT018
FDU44,2596.9955297954866,OUT046
DRG39,837.3048688995856,OUT035
FDU32,2070.5814482442315,OUT049
FDY27,2970.018842915109,OUT049
NCP54,2030.0370066331996,OUT013
NCZ41,2050.925052156733,OUT049
DRL49,2185.479377457037,OUT013
FDI05,1258.0790563383468,OUT018
FDY56,3825.999622507509,OUT045
DRC13,2027.4158676530285,OUT013
NCV29,2988.885066077556,OUT017
FDR24,1375.5962019756003,OUT049
FDZ34,3023.825457149358,OUT018
FDP37,2004.6498980712197,OUT035
FDX08,4889.511643907828,OUT027
FDS57,2076.3851772271673,OUT045
NCG18,1642.6483580723736,OUT049
FDK25,2656.202025528172,OUT018
FDH53,1288.6551576268116,OUT049
DRI59,3553.3410093757716,OUT018
FDA52,2868.153707795618,OUT046
FDT20,130.59312197961836,OUT010
FDE36,382.4673041455501,OUT019
FDI24,2865.1932832909915,OUT017
FDB28,3034.794706657176,OUT018
FDV11,2862.666630693746,OUT017
FDP01,2511.438675351323,OUT046
FDD34,4218.8847790712825,OUT027
FDJ50,1109.6644757705544,OUT027
FDZ44,1939.801539007375,OUT013
DRO59,1175.4893210008722,OUT035
DRB48,628.0772974838903,OUT045
FDR21,2746.36690848387,OUT018
NCE42,570.2180666165827,OUT010
FDO23,1444.7103385362989,OUT046
NCE30,3379.281829935594,OUT018
FDQ22,593.7183200728906,OUT035
FDY01,1910.0661546781903,OUT045
FDS08,2884.058765201415,OUT017
FDG28,3703.177984027697,OUT018
FDQ51,762.3385951852252,OUT018
FDB05,3975.420438594316,OUT017
FDO56,1943.9573882173759,OUT049
FDE02,1432.2550949071751,OUT018
FDN45,3712.322077646031,OUT017
FDS09,829.0713545343933,OUT013
NCA54,2966.4430042075255,OUT018
FDP09,565.9367199815347,OUT010
FDC53,1565.2352888867933,OUT045
NCM55,3104.179319354606,OUT017
FDL09,2650.5694037051144,OUT018
FDA11,235.74777663596652,OUT019
FDA50,1493.697091207359,OUT045
FDC23,2923.2094864107557,OUT017
FDE22,2538.8864857219746,OUT049
FDD23,3124.9750069904294,OUT046
NCA29,2911.496144786358,OUT049
FDK38,2462.729556463172,OUT046
DRC13,2050.0843651947553,OUT046
NCP43,2952.5235289634024,OUT049
FDX28,1562.3129100402468,OUT049
FDF08,1375.7233653833434,OUT049
FDZ33,2472.7511600967073,OUT046
FDD10,2889.551298775447,OUT049
FDO58,2591.067712109289,OUT017
FDI50,3897.1265824054044,OUT017
FDO58,2614.9355917202834,OUT045
FDX08,3047.3979649763814,OUT013
NCK17,130.59312197961836,OUT010
FDF39,4202.632212411117,OUT035
FDU45,267.32749342450256,OUT010
NCJ18,1865.4721523681374,OUT018
DRC27,568.9343197475873,OUT019
DRC25,1357.4190270703505,OUT035
FDU59,2567.7565235517636,OUT035
FDU28,3050.3671585823213,OUT035
NCP30,661.1114229501651,OUT046
FDB39,893.8359904805343,OUT018
FDE41,1415.4936635607053,OUT013
DRH11,130.59312197961836,OUT010
FDA58,3889.7443077698194,OUT045
FDU50,1946.1242463820838,OUT046
FDM34,2039.7375593553816,OUT013
FDM44,2858.5326842883537,OUT027
FDR39,3052.914091072703,OUT045
FDM25,2865.9672820154206,OUT045
FDQ49,2517.0187649724658,OUT049
DRH25,832.049471657675,OUT018
FDM09,4254.263672475429,OUT027
FDL44,378.3032956280497,OUT019
NCR42,589.6054287610996,OUT018
DRL59,918.0763104240576,OUT046
FDX43,2659.4202437499102,OUT013
DRK47,567.2496805946855,OUT010
FDU48,1976.3444663010655,OUT018
FDY12,763.9959234818238,OUT045
NCN43,1992.0801756178187,OUT018
NCM55,3040.1688735311895,OUT018
FDQ21,2985.1780492032613,OUT027
FDX13,4095.2629250911145,OUT035
NCK30,5829.410248680251,OUT027
FDG20,2883.781723576241,OUT049
DRG27,610.0720778535551,OUT017
FDY14,3897.290346999994,OUT018
FDP59,1647.1186557659041,OUT035
FDU60,2756.8721652761037,OUT017
NCC18,418.71735340342735,OUT019
DRJ39,3701.5818196245923,OUT017
FDS07,1926.0435162020297,OUT049
FDM08,5834.505736647859,OUT027
FDP51,1997.7036235957924,OUT045
FDU16,1330.275282699154,OUT035
FDH12,1649.0451919106233,OUT013
DRE48,506.6004654582781,OUT010
NCL42,5834.505736647859,OUT027
FDR21,2837.5276871894657,OUT045
NCW29,2036.1380352275658,OUT035
FDO11,4045.7581458031373,OUT013
NCM31,2094.0152109753203,OUT049
FDV35,368.4582814310741,OUT019
FDF58,980.8057105075912,OUT017
NCE43,2774.688934139346,OUT049
FDA02,2522.2839352472474,OUT035
DRL37,130.59312197961836,OUT010
FDR24,1402.1323312857387,OUT018
FDW59,1330.3900945303217,OUT049
FDS22,693.619802672775,OUT049
FDW24,755.1651409923217,OUT017
FDU24,1495.331573344279,OUT035
FDA21,5200.994349633573,OUT027
FDH58,2929.468009607444,OUT027
FDW36,1633.6454334718155,OUT018
FDI45,4393.86396895224,OUT027
FDU01,2970.1697073051832,OUT018
FDF35,2910.10790099259,OUT027
FDU43,570.8794480274275,OUT019
FDE24,362.4353051625878,OUT019
FDK50,2566.1641129836553,OUT049
FDG31,1051.777575956078,OUT045
FDC60,1386.077793010999,OUT045
FDL36,1416.6265486506143,OUT013
FDP21,3083.567843396081,OUT013
FDW16,1382.017577738099,OUT045
FDX02,3798.894349580716,OUT017
FDQ58,4105.737421788337,OUT027
FDT51,1727.7594038612663,OUT046
FDD59,1281.2341574257011,OUT049
NCM42,1643.386452544807,OUT018
FDA57,610.8492250632878,OUT018
FDZ48,1732.263276099084,OUT035
FDE46,2529.116991549655,OUT045
NCZ30,280.92155381976266,OUT019
FDB56,3093.7722170414613,OUT017
FDA25,2862.4927932385863,OUT027
FDD20,2060.432509602606,OUT013
FDL25,1458.351468158532,OUT013
NCO18,2924.6933079099053,OUT049
FDJ45,588.5566404422385,OUT017
FDR12,2830.057278079122,OUT035
NCF19,130.59312197961836,OUT010
FDK25,2679.1824181667284,OUT046
NCR17,1969.8150850941963,OUT046
FDC52,2491.314739613996,OUT046
NCA54,3036.9026104278346,OUT017
FDR45,565.240998709489,OUT010
NCM19,1931.822764756978,OUT049
FDF39,5834.505736647859,OUT027
FDX23,1533.200222602436,OUT049
FDD58,2851.852456323827,OUT027
FDX28,1627.1903703673293,OUT013
NCD31,2567.710413489384,OUT013
FDU57,2386.9270080625906,OUT018
FDI27,784.8880342064633,OUT046
NCM42,1655.1118784384014,OUT046
FDD32,2197.4015131861715,OUT027
FDI34,3684.9074821912254,OUT013
NCM29,2097.8111496971223,OUT049
FDG46,1796.7997043699534,OUT018
DRC01,130.59312197961836,OUT010
FDB15,5829.410248680251,OUT027
NCA17,4077.3602809287554,OUT027
FDF10,2514.85239717943,OUT046
FDR26,4799.633278321945,OUT027
FDI02,1731.8463759229032,OUT049
NCM54,276.4853848546661,OUT010
FDF14,2424.874082154986,OUT013
FDJ33,272.2340606934757,OUT010
FDM20,4030.868123400601,OUT035
FDC03,5736.499851420112,OUT027
NCX05,1950.4475289427326,OUT046
NCM41,2788.4421278302884,OUT027
NCU29,371.46424033347364,OUT010
FDQ59,1333.6118319567113,OUT017
FDH46,239.43982368170427,OUT010
FDH09,835.1578167019309,OUT013
NCD06,762.51809597111,OUT045
FDC15,2544.966943567111,OUT035
DRD37,1047.9066025805937,OUT027
FDT28,4077.3602809287554,OUT027
FDR28,4233.5080174225,OUT027
FDT38,1351.5289890878119,OUT017
FDV34,1525.024162118479,OUT027
FDY52,1023.0479198886034,OUT035
FDB34,1409.9369706240363,OUT013
DRL23,1633.1491133267389,OUT018
DRB24,2480.610629827917,OUT046
FDJ50,960.1395505086409,OUT046
FDQ49,2548.6304529010076,OUT035
FDP20,2014.6327948047488,OUT035
FDV19,4197.380062360162,OUT027
NCR54,3041.57601136955,OUT045
FDO09,570.7011186167582,OUT010
FDS57,2085.0486875572956,OUT018
FDN10,1953.4805331771122,OUT049
FDV23,2042.4205390451496,OUT049
FDY28,3639.320111417155,OUT049
DRG51,2558.5649539355963,OUT013
FDD45,236.8544221294634,OUT019
NCL18,5700.717599322546,OUT027
NCM29,2073.9928173019116,OUT013
FDF17,5744.708027456892,OUT027
FDE22,2570.4640394874873,OUT017
FDQ22,589.0535494897072,OUT017
FDS01,2997.6302477333725,OUT013
FDW35,1001.1457399526423,OUT027
FDJ33,2033.1754419505603,OUT046
NCF54,2854.5985167294893,OUT035
FDE09,1688.4993292424895,OUT013
NCE06,2564.6207558934625,OUT045
DRH49,1286.2311525487376,OUT049
FDY43,2768.4269171693577,OUT045
NCT05,4055.952681037149,OUT017
FDZ34,3085.258943996132,OUT045
FDL38,1359.597852745407,OUT017
FDZ31,3091.3104135759104,OUT017
FDR14,875.3806248086363,OUT035
NCN54,1273.157403148588,OUT049
NCC42,2996.3034895108826,OUT027
FDK08,1567.5925742997226,OUT017
FDP59,1645.5519711011577,OUT013
FDV22,2608.9972373006112,OUT035
FDD33,3858.725583614545,OUT035
DRE60,5829.410248680251,OUT027
FDK52,3807.5156101658235,OUT046
FDA02,2514.37152319684,OUT017
FDM56,1654.124995579759,OUT049
FDE57,2080.747811384251,OUT035
FDM32,1378.7062516269702,OUT045
NCQ30,2964.2080898182567,OUT027
FDQ27,2862.4927932385863,OUT027
FDT60,2985.1780492032613,OUT027
FDU43,3922.8729771416547,OUT049
NCO55,1652.4147423502236,OUT035
FDG02,3067.8138005169367,OUT045
FDJ28,3083.9128238864478,OUT013
FDP40,1737.8032376615372,OUT045
FDJ38,3090.3302728699864,OUT045
NCC54,3809.200793458162,OUT017
NCZ41,2055.0695303076213,OUT046
FDK38,369.55871806889525,OUT019
FDU52,2422.963593309493,OUT013
FDC40,1241.281243327255,OUT046
NCR30,1130.6150793128215,OUT017
NCN18,1731.6847848779594,OUT017
FDB50,1278.142677229332,OUT035
FDG04,3069.054665798607,OUT013
FDR26,2859.561595470457,OUT035
NCT17,3026.293774832576,OUT018
FDX35,5829.410248680251,OUT027
FDS12,2041.3321986251933,OUT046
NCZ29,2990.8948298198848,OUT027
FDB38,380.5878853961987,OUT010
FDP12,690.6395396565101,OUT013
FDP22,832.6615540699277,OUT046
FDS26,3845.3675583260965,OUT018
FDR52,3099.799159766786,OUT046
DRJ13,2576.8821568073963,OUT046
FDU48,2993.547401357639,OUT027
FDE29,960.4198209171805,OUT035
NCT29,2033.7969417178474,OUT049
DRK37,3022.952735736642,OUT018
FDK55,1367.2393400525593,OUT046
FDR07,1529.951079211194,OUT046
FDO21,5833.261286929625,OUT027
FDK46,4184.158808423632,OUT049
FDB12,1648.110617913946,OUT045
FDT31,5207.508356220691,OUT027
FDJ33,1992.6139152781363,OUT045
FDC26,2914.925272314678,OUT027
NCQ02,3061.8452299720316,OUT045
FDP08,512.9358122127167,OUT010
FDB11,5829.410248680251,OUT027
FDV55,2464.8559709820065,OUT013
FDW20,2082.8151853134896,OUT049
NCJ18,279.49302849750956,OUT019
FDC41,1182.5302435537435,OUT018
FDE14,2858.5326842883537,OUT027
FDG35,2824.341511191853,OUT013
FDF45,879.4033453899945,OUT035
FDS19,1967.4134379739937,OUT027
FDS58,378.99591993565394,OUT019
FDA26,3732.9608220575637,OUT017
FDM32,1359.8492100012904,OUT049
FDL45,2057.5298808385337,OUT046
FDZ55,2545.8897228973033,OUT049
FDY37,2139.514508451657,OUT049
FDO46,3087.9618310075125,OUT046
FDQ60,2018.3056130462562,OUT046
FDA19,1976.4852511604174,OUT018
FDL15,2506.260117881891,OUT046
FDM10,3376.0854011299384,OUT018
NCL05,616.3367863159478,OUT017
DRK49,130.59312197961836,OUT010
NCE18,5834.505736647859,OUT027
FDG40,625.7437245285828,OUT049
DRI59,3837.321511536885,OUT045
FDK28,4159.884313960026,OUT035
NCD06,130.59312197961836,OUT019
FDO11,568.1133459367329,OUT019
FDK27,2039.9443930743423,OUT046
FDT43,1075.1533970928926,OUT027
FDD38,1630.2704514339632,OUT018
FDA16,3755.019727038532,OUT049
FDL14,4105.737421788337,OUT027
NCM17,662.3593589900303,OUT049
FDD20,2048.468949466138,OUT045
FDA40,1372.6140827441257,OUT045
FDL43,1278.640793135149,OUT045
FDV15,1646.878580698357,OUT045
FDE52,1380.6782769382348,OUT046
NCL17,363.7336070896254,OUT010
NCJ31,3846.594311560819,OUT045
FDR60,1278.1575916907518,OUT045
NCA18,1909.1685836471984,OUT035
FDS21,1390.3315992044227,OUT027
FDW09,1271.7092954557354,OUT035
FDL26,2545.2587513252415,OUT035
FDS47,1379.397727362093,OUT018
FDC39,3436.0943842952893,OUT046
FDT51,1725.8352185925987,OUT035
FDK40,4225.500941871132,OUT035
NCG19,3811.3209656914714,OUT045
FDZ07,1075.2590832781427,OUT046
FDF08,2694.581687934555,OUT027
FDO04,1041.886008020728,OUT013
FDK41,1336.6743697879583,OUT018
FDP15,4056.224174821718,OUT049
NCD43,1634.643731028864,OUT018
NCP18,2463.545244543928,OUT013
FDZ51,1446.5237505501957,OUT046
DRH13,1658.4847708335901,OUT035
FDF38,628.5847593885883,OUT045
NCI43,763.0916946647792,OUT045
FDM38,1270.1807408240477,OUT027
FDS03,1225.4254967292673,OUT013
DRJ47,2829.7457667611507,OUT017
FDT50,232.48073652654656,OUT010
FDV02,2860.6845334518434,OUT046
NCG18,1647.61429776887,OUT017
FDW52,2620.7935301461284,OUT046
FDS40,592.8267567953906,OUT035
FDN31,3096.3204441812354,OUT017
FDA37,1992.0854585588804,OUT045
FDA15,4094.068330386176,OUT046
FDL39,3058.7367679250333,OUT046
FDJ53,1988.8623226470634,OUT045
FDX22,3580.632546471472,OUT013
NCZ42,3944.6159945359286,OUT045
FDD56,4461.875145505053,OUT027
FDD40,3007.2066733755287,OUT017
FDS50,3663.901874479885,OUT013
NCN14,3053.8928339341423,OUT013
FDT15,3105.115413734747,OUT013
NCS18,2900.1697394828543,OUT027
NCO26,270.7321129177872,OUT010
FDF58,990.6723209218541,OUT018
NCB19,1417.5681714499165,OUT013
FDH26,2077.9950056045204,OUT017
DRB24,4099.017443616466,OUT027
FDA49,1359.7065333721455,OUT018
FDB32,1508.251362937406,OUT045
FDI36,3081.8204401289318,OUT017
NCA17,368.291770298221,OUT010
FDH22,2012.9630416196742,OUT013
NCM26,2446.173437326134,OUT018
FDT15,5199.7498999153395,OUT027
FDB16,1370.1867750495692,OUT018
NCP54,2985.1780492032613,OUT027
FDJ36,1644.128497357047,OUT013
FDO28,1980.0535167326725,OUT045
FDU09,1037.3926624918731,OUT013
FDF29,2053.87449604278,OUT017
FDY08,2056.4353664515884,OUT013
DRJ59,589.6054287610996,OUT018
FDT23,1983.5737581067422,OUT027
FDU15,589.0089799579407,OUT018
FDT47,1544.2378748071924,OUT013
FDI53,384.27771459911213,OUT019
FDR59,3883.8265936905623,OUT018
FDD53,614.2365312288488,OUT035
FDY51,3700.857865421126,OUT017
FDT04,641.8006345777543,OUT049
FDU51,2876.349978416404,OUT049
FDG14,2512.1670286961075,OUT035
NCU06,3786.0943105120177,OUT045
DRG25,3126.972044157933,OUT046
DRH49,1328.826989280179,OUT035
FDN15,2073.9673784273677,OUT035
FDL43,1210.379207072891,OUT018
NCT18,3141.4601486260344,OUT049
NCB31,4039.2208986309183,OUT013
FDK57,1950.259296242574,OUT035
FDY04,382.1869418805843,OUT019
NCP54,2058.7455854853747,OUT046
FDF41,3791.6133416060034,OUT013
FDM01,1648.110617913946,OUT045
FDW03,1649.3623392326217,OUT045
FDF28,2008.244399779681,OUT045
FDY37,2105.3035430917826,OUT017
FDQ03,3899.8488588928185,OUT017
FDP51,2939.2563992088067,OUT027
FDJ40,1718.7081854915998,OUT017
FDC32,1440.7868221424944,OUT049
DRI49,2265.730381119219,OUT027
NCW54,874.3226089859407,OUT017
FDF09,589.336468206952,OUT017
FDP45,3777.5183576025775,OUT018
DRJ23,2959.160983113428,OUT018
FDS59,1717.6231722044688,OUT017
FDY08,2062.5187751040025,OUT046
FDX16,2496.0693375024975,OUT049
FDY16,2977.9624891555973,OUT018
FDK32,2553.595782787552,OUT035
FDQ22,709.400928068995,OUT013
NCC31,2413.474197342169,OUT018
FDG58,2478.6663905231485,OUT049
DRF48,3088.8744612656255,OUT013
DRH36,1113.027938563348,OUT049
NCR30,1170.0918836859644,OUT035
FDB03,572.2267485017793,OUT019
FDZ28,2990.8948298198848,OUT027
FDR35,3085.436626219679,OUT017
DRD15,5833.261286929625,OUT027
FDJ33,280.84050378790454,OUT019
FDA56,272.2016505073258,OUT010
FDP56,789.4293368477181,OUT046
NCT30,789.747318227332,OUT046
FDK15,1618.9359516176846,OUT017
FDH44,2436.746798589213,OUT018
FDV01,2470.265903692926,OUT013
DRG03,2507.579771577909,OUT017
FDG50,2703.002510809314,OUT027
FDR16,568.3943157772927,OUT010
FDZ60,1651.6361577560942,OUT046
DRG03,2525.814857129425,OUT045
FDS56,3875.4598392717958,OUT018
FDU33,753.1398379324481,OUT045
DRD27,1562.4348065730248,OUT035
FDW22,3748.7028917578737,OUT046
DRA24,2619.5045521893862,OUT045
FDF38,645.7430300310763,OUT049
FDX48,2473.9802206350846,OUT013
FDS58,2485.6544108146177,OUT018
FDC32,1444.6895900496427,OUT046
NCQ29,4045.9604921929313,OUT045
DRK39,1343.058221512321,OUT018
NCS38,1894.7651607046462,OUT017
DRO47,1731.8210944534399,OUT013
DRG27,1001.8558810617141,OUT027
FDC57,5669.0029792070245,OUT027
FDS55,2460.9899911241355,OUT046
NCJ06,1951.6639314726979,OUT018
FDO01,282.6834276278852,OUT019
NCM55,3094.542371318112,OUT045
FDC52,2485.313001004816,OUT049
FDQ15,1287.1503228332458,OUT045
NCT30,1073.4648551727148,OUT027
NCR42,985.0143295507603,OUT027
FDD28,878.6640354645893,OUT035
FDQ34,1641.9126410018607,OUT049
FDZ12,3032.721992975835,OUT027
DRE13,205.67927204514854,OUT019
NCN07,284.10070968567163,OUT019
FDM28,3054.5334276686112,OUT035
FDI10,2871.5959046699745,OUT017
FDQ25,2786.3692125500816,OUT013
FDA38,566.0586149869639,OUT010
DRI13,3631.4026442647087,OUT049
FDY20,2703.002510809314,OUT027
NCZ53,3100.754805802524,OUT035
NCM31,2409.9270516801485,OUT013
DRB01,3102.48957947015,OUT017
DRF37,4115.903414606822,OUT046
NCF42,2885.8594366220814,OUT049
FDF16,2377.414367807512,OUT018
FDB41,828.381242361534,OUT013
FDR34,3755.781866914586,OUT013
FDR15,2404.337618541513,OUT018
NCV42,274.56582835255455,OUT019
FDW51,3643.4931558285393,OUT035
FDU36,1539.8637971234143,OUT017
FDX60,1306.312480907301,OUT049
FDY03,1886.7046967450174,OUT035
FDW55,4036.757782206344,OUT045
FDT01,568.0650409050102,OUT010
FDG58,2441.6846314597324,OUT013
FDK21,4083.7853154174263,OUT017
NCS41,461.5616501115039,OUT019
FDS10,3013.386351005237,OUT045
NCT53,2560.8288686334117,OUT046
FDJ28,3009.7045892196375,OUT018
FDX44,1366.5040014677904,OUT045
FDT20,605.4450529234897,OUT018
FDO44,1684.1752824834166,OUT017
NCX17,3753.4307355000324,OUT049
FDY01,1913.4311639823934,OUT017
FDJ12,5833.261286929625,OUT027
DRK35,589.7171642738863,OUT018
FDD47,387.35420346756894,OUT019
NCM53,1650.6507435342608,OUT035
FDO45,1410.2901675058267,OUT013
NCM42,253.98599544646314,OUT010
FDE04,2946.235195896279,OUT046
NCI30,5829.410248680251,OUT027
FDZ19,2854.72336513967,OUT013
FDW57,2858.1373359482545,OUT013
FDA25,1644.8578790185543,OUT013
FDT22,988.3340571578676,OUT046
FDP51,1951.59118533801,OUT013
FDD48,2929.468009607444,OUT027
FDY39,3136.8022365771044,OUT035
FDO48,571.0356828940577,OUT010
FDD23,5200.994349633573,OUT027
DRN35,984.6645897096231,OUT027
FDT01,3683.574220670803,OUT035
FDC20,130.59312197961836,OUT010
DRJ35,996.7793932906122,OUT035
FDB32,1447.7853288341214,OUT046
FDL24,2894.6499939576456,OUT046
NCV42,1806.9364959830107,OUT035
FDZ46,1659.503956477277,OUT046
FDC15,2466.5371004171757,OUT013
FDD08,130.59312197961836,OUT019
FDY50,1376.7231298985666,OUT049
FDD36,2000.2036619545424,OUT013
FDG57,1072.9144103417862,OUT027
FDL21,610.8492250632878,OUT018
FDN16,2858.5326842883537,OUT027
FDJ09,1071.4152628896531,OUT027
FDS01,425.3547128793422,OUT010
FDV33,4128.04155411668,OUT017
DRE12,1894.896232862689,OUT017
FDR07,1541.777612656995,OUT013
FDP48,465.8580832226861,OUT010
NCB55,878.3691857607445,OUT035
FDQ08,1110.1719647656666,OUT013
FDR34,3864.733398377274,OUT035
FDO33,1738.8452979488034,OUT046
FDP13,623.9271566075408,OUT045
FDX12,3914.2239864469607,OUT049
NCT06,2670.1723565943207,OUT049
FDR16,568.5561646689455,OUT019
FDE36,2570.462163380542,OUT046
FDZ36,3161.2572745241782,OUT049
FDV13,1365.1000843752117,OUT045
NCZ17,594.4265043888361,OUT035
FDU56,3081.656571294124,OUT045
FDM09,2866.298806619144,OUT035
FDV02,2859.082080482705,OUT017
FDS34,1794.6529453835874,OUT018
FDA11,1504.6398138075854,OUT049
FDP09,3654.7378360873445,OUT017
FDB29,2924.0112974139483,OUT027
FDT19,2869.438384949087,OUT017
DRH15,639.7776892041474,OUT017
FDY38,3739.7406769352297,OUT046
FDF14,4086.541528069839,OUT027
FDN48,227.91575209924497,OUT010
FDQ12,3753.656685319662,OUT013
NCJ43,2859.782879904512,OUT045
FDE17,368.28218451960316,OUT019
FDB05,3990.6943000659144,OUT035
FDH10,3008.7100676582427,OUT045
NCR06,611.488176099405,OUT017
FDU32,1989.4309507420935,OUT018
FDD56,2892.136583000987,OUT049
FDO36,2928.730578939179,OUT018
FDH16,225.4556581024318,OUT010
FDX10,588.2291521932273,OUT018
FDZ37,1368.9910551854916,OUT017
FDU31,568.1133459367329,OUT010
DRC49,2092.087109802775,OUT049
FDL15,2522.427078769915,OUT045
FDN32,488.65866634273624,OUT019
DRH59,1458.285429302941,OUT027
NCU29,2464.0831153121576,OUT049
FDR37,466.57914648723306,OUT019
FDS14,2427.5753099322333,OUT018
FDU02,5829.410248680251,OUT027
FDJ08,3097.396178436049,OUT035
NCZ06,3981.273333289072,OUT045
FDO31,1320.6624658365683,OUT049
FDH31,1619.9526976299423,OUT018
FDS58,2571.047724154664,OUT017
NCA53,1073.0236814333832,OUT027
FDF50,3102.132608034679,OUT046
NCW42,3700.468001032445,OUT049
NCQ17,2508.4994556262045,OUT045
FDK51,3922.2210205309357,OUT018
NCW41,375.5249915673174,OUT010
NCR29,870.5126479838721,OUT017
FDB08,378.10956811457174,OUT019
FDA40,2513.380784289125,OUT027
FDL14,2438.7927248400233,OUT018
FDB47,3569.8999354823695,OUT046
FDO03,3884.236341484536,OUT035
DRK13,514.7660627217604,OUT019
FDX13,565.8776837630478,OUT010
FDF52,3137.1248699635867,OUT046
FDT11,3086.6361333438435,OUT013
FDB08,2505.773155347325,OUT013
FDQ28,2444.1305968672877,OUT018
FDD29,4116.857835090757,OUT045
NCQ29,5830.6546983984845,OUT027
NCO02,1225.5847185635048,OUT013
FDR56,514.422681274303,OUT010
NCM54,2050.1668875131154,OUT049
FDP51,1917.8524208311374,OUT035
FDT38,1409.8245119186731,OUT013
FDZ20,3797.621535075702,OUT018
FDJ53,1998.1436400338225,OUT013
FDX13,4041.6341155941996,OUT049
FDP58,3721.0789711200277,OUT035
NCK31,130.59312197961836,OUT019
FDA35,1961.4174448088982,OUT018
FDV37,3008.6113427637492,OUT018
NCO07,5833.261286929625,OUT027
FDA20,3107.946834024015,OUT045
FDZ59,2738.3129559139743,OUT035
NCY17,659.0478499307854,OUT017
FDQ28,2549.4785967958815,OUT035
FDV35,2508.6914505341497,OUT017
FDQ36,690.7830336308199,OUT013
FDD34,2497.651913318284,OUT018
FDK51,4179.766764876429,OUT045
FDV31,2871.7257702761876,OUT035
FDR04,1531.020928541116,OUT035
FDR14,904.2798691050364,OUT049
DRC36,421.84542213237876,OUT010
FDE39,280.92155381976266,OUT019
FDP57,1641.1198672762828,OUT049
FDE57,2114.311358406359,OUT046
NCN18,1734.5435004738292,OUT046
NCQ05,2411.1094567835853,OUT018
FDW47,1986.5135610126513,OUT035
FDV46,2076.688718023489,OUT035
NCP29,1046.7427074478298,OUT045
FDE09,1689.757671813939,OUT018
NCU06,5829.410248680251,OUT027
FDT19,419.8890096188875,OUT010
DRF15,2506.45602250192,OUT017
DRI51,2758.004592696094,OUT013
NCX54,1647.072106802051,OUT013
DRE01,3798.27319491051,OUT013
NCB07,2990.4189337072894,OUT045
FDU50,1895.8016954469142,OUT035
FDG40,592.8267567953906,OUT035
FDW10,2728.2019683843687,OUT018
FDX51,3066.511785909573,OUT013
NCP17,1053.985155307455,OUT045
FDP21,3101.666158207772,OUT035
FDL04,1645.8866185503146,OUT045
FDV23,2011.179221262838,OUT013
FDF24,1331.8578530452758,OUT046
FDH56,2924.0112974139483,OUT027
FDB51,998.303230098499,OUT049
FDI58,2826.2492802585266,OUT027
FDR20,827.6763957377644,OUT013
FDC51,1994.5633576835892,OUT018
FDB16,2517.4680366869707,OUT027
FDE40,980.0241965229585,OUT049
NCM17,625.5854580432425,OUT035
FDU56,3117.504741268334,OUT035
FDS32,286.6417984100471,OUT019
FDX02,3725.571960434498,OUT049
FDT39,4095.3684872126423,OUT027
FDE35,878.1364213556668,OUT017
NCI42,563.1496082543816,OUT019
DRL23,1646.5327012677672,OUT046
FDA10,2047.6503065227498,OUT046
FDA11,1515.1748104582593,OUT013
NCM06,2471.323623021026,OUT046
NCT05,4126.485864744336,OUT035
NCQ02,488.73448050139945,OUT010
NCY06,2063.998552905168,OUT049
FDY56,3794.831713437573,OUT035
FDL02,1647.1186557659041,OUT035
NCI06,2922.8920935305605,OUT035
FDQ14,2480.4023648134676,OUT045
FDQ12,3821.424281060544,OUT017
FDP36,789.3061444880004,OUT046
FDK21,5833.261286929625,OUT027
FDO40,2522.1802706551357,OUT045
NCK54,279.1393899693597,OUT019
FDY09,2816.8708606778687,OUT018
NCW30,4119.785909608777,OUT049
NCC55,984.6645897096231,OUT027
FDE58,1881.3095590622806,OUT018
FDR39,3060.2644940924906,OUT013
FDU28,3072.6006581229267,OUT049
FDH08,3828.4618412321856,OUT017
FDG35,2828.478854358267,OUT045
FDG22,625.7437245285828,OUT049
FDC34,2592.4272878405104,OUT035
FDP15,3803.7217572614422,OUT018
FDK34,567.4553220592676,OUT010
FDU45,1923.3653754192603,OUT035
FDQ04,999.1175090320337,OUT027
FDX22,3396.0379668861074,OUT018
FDB45,1647.1116422147875,OUT017
NCH43,5829.410248680251,OUT027
DRE60,3676.4267373958696,OUT046
FDD17,5833.261286929625,OUT027
NCM54,2019.161077080025,OUT017
NCH55,2040.3223500840945,OUT013
NCT06,2611.5074368640794,OUT017
FDA48,5830.6546983984845,OUT027
FDY58,5833.261286929625,OUT027
FDO25,3625.3503879196364,OUT045
FDN50,1494.7548092662523,OUT045
FDH35,2623.3731003108865,OUT035
FDK09,3759.6453276913317,OUT045
FDO16,1409.985966797918,OUT013
FDW11,1054.4540019059987,OUT045
FDU47,2996.3034895108826,OUT027
NCQ42,276.4529746685161,OUT010
FDK55,2703.002510809314,OUT027
FDN08,1942.8311745721016,OUT049
FDT57,3923.787520010561,OUT045
FDJ12,3363.6257469624748,OUT018
DRL59,784.6551154305413,OUT017
NCN53,634.780731329796,OUT046
FDO51,130.59312197961836,OUT010
FDK56,3090.582118150065,OUT017
FDY12,816.3567913985426,OUT035
FDU15,592.8267567953906,OUT035
FDQ19,3979.552278567617,OUT046
DRF15,2526.1792666179854,OUT045
DRE25,235.5651268761929,OUT019
FDK57,1905.262564768765,OUT018
FDD33,566.5584748246572,OUT010
